is_squeezed,energy_level,momentum,prev_momentum,squeeze_on,fired,Signal,Close,timestamp,ma20,ma20_slope,ma20_converging,close_above_ma20,volume_expansion_ratio,volume_expansion,rs_ratio,rs_index,rs_ema20,rs_ema60,rs_slope_1d,rs_slope_5d,rs_slope_20d,rs_slope,rs_above_ema20,rs_above_ema60,rs_ema20_above_ema60,rs_new_high_60,rs_new_high_120,rs_rising_10,rs_percentile_60,rs_high_price_not_high,price_dist_to_high_60,rs_signal,ticker,name,ranking_score,ranking_score_version,feature_schema_version,feature_schema_date,rs_component_score,experimental_score,shadow_score_ma20,shadow_score_rs,composite_score,composite_score_v2,score_version,rank_position_v1,ranking_percentile_v1,rank_position,ranking_percentile,rank_position_v2,ranking_percentile_v2,benchmark_symbol,benchmark_source,benchmark_period,benchmark_last_date,scan_id,has_houyi,has_whale
True,0,-5.916666666666666,-7.416666666666666,True,False,觀察 (跌勢收斂),165.0,2026-09-24 00:00:00,166.925,-0.17499999999998295,False,False,0.30735697256412714,False,0.003435739071885194,133.0584580779335,0.00355100397575026,0.0038750101489838634,-0.3405186877361799,-1.8697415865428502,-5.513958986289225,-0.3405186877361799,False,False,False,False,False,False,0.13060953403403544,False,-0.5147058823529411,中性,3090.TW,日電貿,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,319,0.508500772797527,319,0.508500772797527,322,0.5038639876352395,^TWII,yfinance,2y,2026-09-24,scan_20260925_155347,False,False
True,0,-0.5833333333333333,-0.5333328247070312,True,False,賣出 (動能轉弱),75.5,2026-09-24 00:00:00,74.78000030517578,0.15499992370604332,False,True,1.082788179562373,False,0.001572110908650498,45.79901939358128,0.0015946569637610003,0.0016583655268986512,-0.14860513660772678,-1.409869128916863,-2.4365096559145316,-0.14860513660772678,False,False,False,False,False,False,0.2572567733692818,False,-0.07361963190184051,中性,6934.TW,心誠鎂,0,v1,phase6a,2026-07-12,0,0,2,0,0,0,v1,605,0.06646058732612056,605,0.06646058732612056,605,0.06646058732612056,^TWII,yfinance,2y,2026-09-24,scan_20260925_155347,False,False
True,0,-0.09166653951009116,-0.10833326975504558,True,False,觀察 (跌勢收斂),13.050000190734863,2026-09-24 00:00:00,13.152499961853028,-0.007499980926512606,True,False,0.5094126028145,False,0.00027173573056616366,37.2172549326072,0.0002812445483817163,0.000290404530144057,-0.3546303746882362,-1.423226213504114,-4.0367185706360775,-0.3546303746882362,False,False,False,False,False,False,0.0,False,-0.02973974901135168,中性,1103.TW,嘉泥,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,253,0.6105100463678517,253,0.6105100463678517,257,0.6043276661514683,^TWII,yfinance,2y,2026-09-24,scan_20260925_155347,False,False
True,0,-0.2533454895019532,-0.15866470336914062,True,False,賣出 (動能轉弱),89.0999984741211,2026-09-24 00:00:00,88.59912872314453,-0.14910736083984943,False,True,0.5984162333819696,False,0.0018552990670451456,68.63056270605531,0.0018910034597878365,0.0019887778369337547,-0.1983551229104652,-1.039802929077327,-2.3123537585326925,-0.1983551229104652,False,False,False,False,False,False,0.2658415697528509,False,-0.11746093569046567,中性,5243.TW,乙盛-KY,0,v1,phase6a,2026-07-12,0,0,1,0,0,0,v1,551,0.14992272024729522,551,0.14992272024729522,553,0.14683153013910355,^TWII,yfinance,2y,2026-09-24,scan_20260925_155347,False,False
True,2,-0.17500114440917966,-0.22500101725260413,True,False,觀察 (跌勢收斂),41.54999923706055,2026-09-24 00:00:00,41.64500007629395,-0.030000114440916548,False,False,0.3806855932051213,False,0.0008651815503973875,28.02758603590059,0.0008906885045204056,0.0009229556385562642,-0.30053977405550825,-1.571279245700774,-3.8825921408333186,-0.30053977405550825,False,False,False,False,False,False,0.021448908757301176,False,-0.04589748241313918,中性,6968.TWO,萬達寵物,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,410,0.3678516228748068,410,0.3678516228748068,411,0.366306027820711,^TWII,yfinance,2y,2026-09-24,scan_20260925_155347,False,False
True,0,-0.14166641235351562,-0.14999961853027344,True,False,觀察 (跌勢收斂),13.199999809265137,2026-09-24 00:00:00,13.34500002861023,-0.009999990463256836,True,False,1.0049312455289723,False,0.00027485912177920816,31.695565893758694,0.00028525832311856395,0.0002973162711645095,-0.38227392928507076,-1.7072439407416318,-4.366631182701086,-0.38227392928507076,False,False,False,False,False,False,0.0,False,-0.028939234980069006,中性,2616.TW,山隆,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,305,0.5301391035548686,305,0.5301391035548686,308,0.5255023183925811,^TWII,yfinance,2y,2026-09-24,scan_20260925_155347,False,False
True,2,0.050000190734863274,0.058333555857340486,True,False,觀望 (動能減弱),15.699999809265137,2026-09-24 00:00:00,15.704999828338623,0.0,False,False,0.36101589873905165,False,0.00032691577438352925,26.143681636715762,0.00033638673518556655,0.0003480607229941385,-0.295492433707889,-1.4224616879434215,-3.7082796641652815,-0.295492433707889,False,False,False,False,False,False,0.013889279590903752,False,-0.006329137991299971,中性,4502.TWO,健信,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,532,0.17928902627511592,532,0.17928902627511592,534,0.17619783616692428,^TWII,yfinance,2y,2026-09-24,scan_20260925_155347,False,False
True,0,0.016667048136393303,0.6166667938232421,True,False,觀望 (動能減弱),62.20000076293945,2026-09-24 00:00:00,62.79000034332275,0.010000038146969814,False,False,0.3415457512324646,False,0.0012951695326819392,72.73481066912088,0.001330191144449684,0.001302338393090383,-0.27637358679714064,-0.9361863669267723,3.989994574405542,-0.27637358679714064,False,False,True,False,False,False,0.5601960463707163,False,-0.043076911339393065,中性,2612.TW,中航,0,v1,phase6a,2026-07-12,0,0,1,0,0,0,v1,491,0.2426584234930448,491,0.2426584234930448,493,0.23956723338485317,^TWII,yfinance,2y,2026-09-24,scan_20260925_155347,False,False
True,0,0.12333329518636066,0.0733332633972168,True,False,買入 (動能增強),7.760000228881836,2026-09-24 00:00:00,7.6125000476837155,0.0005000114440916192,False,True,0.34149959409298636,False,0.00016158385444974165,26.74991372644699,0.00016421769703102668,0.00017397071354969295,-0.1685441396585552,-1.061859334522386,-6.269996301544467,-0.1685441396585552,False,False,False,False,False,False,0.06274691458751772,False,-0.13777775234646272,中性,4426.TW,利勤,2,v1,phase6a,2026-07-12,0,2,4,2,2,2,v1,178,0.7264296754250387,178,0.7264296754250387,186,0.714064914992272,^TWII,yfinance,2y,2026-09-24,scan_20260925_155347,False,False
True,2,-0.28333282470703125,-0.29999955495198566,True,False,觀察 (跌勢收斂),23.350000381469727,2026-09-24 00:00:00,23.407500171661376,-0.027499961853028054,False,False,1.7823548140092458,True,0.0004862091432675741,41.03020898126424,0.000500372790601988,0.0005185688985722277,-0.29707473228477443,-1.3550105702123338,-4.279999216812569,-0.29707473228477443,False,False,False,False,False,False,0.07909327045417712,False,-0.04303275629000991,中性,2901.TW,欣欣,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,313,0.517774343122102,313,0.517774343122102,316,0.5131375579598145,^TWII,yfinance,2y,2026-09-24,scan_20260925_155347,False,False
