is_squeezed,energy_level,momentum,prev_momentum,squeeze_on,fired,Signal,Close,timestamp,ticker,name,has_houyi,has_whale,composite_score
True,3,-0.09166717529296874,-0.20833460489908853,True,False,觀察 (跌勢收斂),35.400001525878906,2026-05-08 00:00:00,4131.TWO,浩泰,False,False,1
True,3,-0.033333778381347656,-0.10833390553792316,True,False,觀察 (跌勢收斂),29.899999618530273,2026-05-08 00:00:00,7833.TWO,綠岩能源,False,False,1
True,2,-0.050000190734863274,-0.03333346048990885,True,False,賣出 (動能轉弱),15.399999618530273,2026-05-08 00:00:00,1109.TW,信大,False,False,0
True,2,0.011666695276896157,0.056666692097981766,True,False,觀望 (動能減弱),7.349999904632568,2026-05-08 00:00:00,1512.TW,瑞利,True,False,1
True,2,0.3289324442545573,0.9787203470865884,True,False,觀望 (動能減弱),77.9000015258789,2026-05-08 00:00:00,1717.TW,長興,False,False,0
True,2,0.08333333333333315,0.7499999999999999,True,False,觀望 (動能減弱),112.5,2026-05-08 00:00:00,2316.TW,楠梓電,False,True,2
True,2,-1.3833351135253906,-1.066668192545573,True,False,賣出 (動能轉弱),82.69999694824219,2026-05-08 00:00:00,2644.TWO,中信造船,False,False,0
True,2,-0.11666742960611984,-0.3000005086263021,True,False,觀察 (跌勢收斂),74.0,2026-05-08 00:00:00,2762.TW,世界健身-KY,False,False,1
True,2,0.0,0.3333333333333333,True,False,賣出 (動能轉弱),222.0,2026-05-08 00:00:00,3130.TW,一零四,False,False,0
True,2,-0.10833326975504556,-0.058333396911621094,True,False,賣出 (動能轉弱),16.850000381469727,2026-05-08 00:00:00,3373.TWO,熱映,False,False,0
True,2,-0.0666669209798177,-0.04166698455810547,True,False,賣出 (動能轉弱),23.200000762939453,2026-05-08 00:00:00,3646.TWO,艾恩特,False,False,0
True,2,-0.2749999364217122,-0.21666622161865234,True,False,賣出 (動能轉弱),17.799999237060547,2026-05-08 00:00:00,5468.TWO,凱鈺,False,False,0
True,2,-0.1333332061767578,-0.14999993642171222,True,False,觀察 (跌勢收斂),30.350000381469727,2026-05-08 00:00:00,5523.TWO,豐謙,False,False,1
True,2,-6.938893903907228e-18,0.016666730244954426,True,False,賣出 (動能轉弱),11.300000190734863,2026-05-08 00:00:00,5863.TWO,瑞興銀,False,False,0
True,2,-0.025000254313151046,-0.04999987284342447,True,False,觀察 (跌勢收斂),30.799999237060547,2026-05-08 00:00:00,6124.TWO,業強,True,False,2
True,2,-0.06666946411132812,-0.266668955485026,True,False,觀察 (跌勢收斂),76.19999694824219,2026-05-08 00:00:00,6464.TW,台數科,False,False,1
True,2,-0.016666412353515625,0.10000101725260416,True,False,賣出 (動能轉弱),69.5,2026-05-08 00:00:00,6590.TWO,普鴻,False,False,0
True,2,0.2166668574015299,0.11666679382324216,True,False,買入 (動能增強),32.45000076293945,2026-05-08 00:00:00,6595.TWO,光禹國際,False,False,2
True,2,-0.28333314259847003,-0.23333326975504556,True,False,賣出 (動能轉弱),21.5,2026-05-08 00:00:00,6704.TWO,國璽幹細胞,False,False,0
True,2,-0.3333326975504557,-0.10833295186360675,True,False,賣出 (動能轉弱),35.5,2026-05-08 00:00:00,6865.TWO,偉康科技,False,False,0
True,2,0.5249996185302735,0.6166667938232422,True,False,觀望 (動能減弱),49.099998474121094,2026-05-08 00:00:00,6886.TWO,遠東生技,False,True,2
