is_squeezed,energy_level,momentum,prev_momentum,squeeze_on,fired,Signal,Close,timestamp,ticker,name,has_houyi,has_whale,composite_score
False,3,0.0,0.0,False,True,賣出 (動能轉弱),12.850000381469727,2026-05-27 00:00:00,1435.TW,中福,False,False,0
True,3,-0.15833314259847003,-0.09166653951009113,True,False,賣出 (動能轉弱),18.549999237060547,2026-05-28 00:00:00,4178.TW,永笙-KY,False,False,0
True,3,0.0,0.0,True,False,賣出 (動能轉弱),3.2699999809265137,2026-05-27 00:00:00,4804.TWO,大略-KY,False,False,0
True,3,0.05000019073486328,0.008333524068196613,True,False,買入 (動能增強),30.450000762939453,2026-05-28 00:00:00,5523.TWO,豐謙,False,False,2
True,2,-0.09999974568684895,-0.024999936421712235,True,False,賣出 (動能轉弱),27.600000381469727,2026-05-28 00:00:00,1293.TWO,利統,False,False,0
True,2,-0.5833320617675781,-0.41666539510091144,True,False,賣出 (動能轉弱),66.0,2026-05-28 00:00:00,2643.TWO,捷迅,False,False,0
True,2,0.0845365524291992,0.031550725301106766,True,False,買入 (動能增強),17.450000762939453,2026-05-28 00:00:00,4538.TWO,大詠城,False,False,2
True,2,-0.7999979654947917,-0.783332824707031,True,False,賣出 (動能轉弱),77.4000015258789,2026-05-28 00:00:00,4905.TWO,台聯電,True,False,1
True,2,-0.016667048136393227,-0.008333524068196613,True,False,賣出 (動能轉弱),16.5,2026-05-28 00:00:00,4972.TWO,湯石照明,False,False,0
True,2,-0.2000001271565755,-0.25000015894571936,True,False,觀察 (跌勢收斂),10.899999618530273,2026-05-28 00:00:00,5863.TWO,瑞興銀,False,False,1
True,2,0.23333358764648443,0.6166667938232421,True,False,觀望 (動能減弱),52.20000076293945,2026-05-28 00:00:00,6035.TWO,悠遊卡,False,False,0
True,2,-0.01999990145365397,0.01833343505859375,True,False,賣出 (動能轉弱),6.090000152587891,2026-05-28 00:00:00,6264.TWO,富裔,False,False,0
True,2,-0.16666650772094727,-0.1183332602183024,True,False,賣出 (動能轉弱),7.820000171661377,2026-05-28 00:00:00,6549.TWO,景凱,True,False,1
True,2,-1.1083332697550454,-0.7999998728434244,True,False,賣出 (動能轉弱),30.700000762939453,2026-05-28 00:00:00,6563.TWO,映智,True,False,1
True,2,-0.20833333333333334,-0.23333326975504554,True,False,觀察 (跌勢收斂),12.0,2026-05-28 00:00:00,6621.TWO,華宇藥,False,False,1
True,2,-0.1750001907348633,0.04999987284342444,True,False,賣出 (動能轉弱),20.149999618530273,2026-05-28 00:00:00,6659.TWO,天明製藥,False,False,0
True,2,-0.15833314259847003,-0.10000006357828774,True,False,賣出 (動能轉弱),24.950000762939453,2026-05-28 00:00:00,6814.TWO,路迦生醫,False,False,0
True,2,-0.06666628519694014,-0.41666475931803393,True,False,觀察 (跌勢收斂),64.19999694824219,2026-05-28 00:00:00,6926.TWO,聖安生醫,False,False,1
True,2,-0.23333295186360675,-0.18333307902018228,True,False,賣出 (動能轉弱),23.5,2026-05-28 00:00:00,6972.TWO,博瑞達應材,False,False,0
True,2,-0.008333524068196568,-0.1583334604899088,True,False,觀察 (跌勢收斂),30.100000381469727,2026-05-28 00:00:00,7781.TWO,昕力資*,False,False,1
True,2,-0.6416667302449544,-0.4416669209798177,True,False,賣出 (動能轉弱),29.200000762939453,2026-05-28 00:00:00,7833.TWO,綠岩能源,False,False,0
True,2,9.75,10.0,True,False,觀望 (動能減弱),292.0,2026-05-28 00:00:00,7883.TWO,饗賓,False,False,0
True,2,-0.28333282470703125,-0.23333231608072913,True,False,賣出 (動能轉弱),70.0,2026-05-28 00:00:00,7895.TWO,元進莊,False,False,0
True,2,0.4166666666666667,0.4666665395100911,True,False,觀望 (動能減弱),61.400001525878906,2026-05-28 00:00:00,8048.TWO,德勝,False,True,2
True,1,-0.16666666666666666,0.0,True,False,賣出 (動能轉弱),147.5,2026-05-28 00:00:00,1232.TW,大統益,False,False,0
True,1,0.08333333333333337,0.5833333333333333,True,False,觀望 (動能減弱),270.5,2026-05-28 00:00:00,1264.TWO,德麥,False,False,0
True,1,-0.049999554951985686,0.050000508626302065,True,False,賣出 (動能轉弱),27.0,2026-05-28 00:00:00,1325.TW,恆大,False,False,0
True,1,-0.25000015894571936,-0.20833349227905273,True,False,賣出 (動能轉弱),16.100000381469727,2026-05-28 00:00:00,1338.TW,廣華-KY,False,False,0
True,1,0.6000003814697266,0.35000038146972656,True,False,買入 (動能增強),41.70000076293945,2026-05-28 00:00:00,1423.TW,利華,False,False,2
True,1,0.29166603088378906,0.24166615804036456,True,False,買入 (動能增強),32.75,2026-05-28 00:00:00,1527.TW,鑽全,False,False,2
True,1,0.08333301544189453,0.024999618530273434,True,False,買入 (動能增強),20.799999237060547,2026-05-28 00:00:00,1532.TW,勤美,False,False,2
True,1,0.0666672388712565,-0.04999955495198567,True,False,買入 (動能增強),21.25,2026-05-28 00:00:00,1540.TW,喬福,False,False,2
True,1,-0.3999999364217122,-0.4249998728434245,True,False,觀察 (跌勢收斂),19.799999237060547,2026-05-28 00:00:00,1584.TWO,精剛,False,False,1
True,1,0.008333206176757812,0.06666660308837889,True,False,觀望 (動能減弱),26.600000381469727,2026-05-28 00:00:00,1732.TW,毛寶,False,False,0
True,1,-0.03333314259847005,-0.04999987284342448,True,False,觀察 (跌勢收斂),31.450000762939453,2026-05-28 00:00:00,1737.TW,臺鹽,False,False,1
True,1,0.2083336512247721,0.25000063578287757,True,False,觀望 (動能減弱),20.299999237060547,2026-05-28 00:00:00,2029.TW,盛餘,False,False,0
True,1,0.2583332061767578,0.22499974568684894,True,False,買入 (動能增強),28.25,2026-05-28 00:00:00,2035.TWO,唐榮,False,False,2
True,1,1.3333346048990884,1.4333356221516926,True,False,觀望 (動能減弱),78.5999984741211,2026-05-28 00:00:00,2374.TW,佳能,False,False,0
True,1,-0.11666615804036458,-0.08333269755045572,True,False,賣出 (動能轉弱),18.700000762939453,2026-05-28 00:00:00,2442.TW,新美齊,False,False,0
True,1,0.1333338419596354,-0.03333155314127603,True,False,買入 (動能增強),66.69999694824219,2026-05-28 00:00:00,2459.TW,敦吉,False,True,4
True,1,0.07500012715657552,-0.008333206176757812,True,False,買入 (動能增強),34.599998474121094,2026-05-28 00:00:00,2739.TW,寒舍,True,True,5
True,1,-0.0666664441426595,-0.04999971389770507,True,False,賣出 (動能轉弱),11.75,2026-05-28 00:00:00,2836.TW,高雄銀,False,False,0
True,1,-0.01666657129923503,0.03333330154418945,True,False,賣出 (動能轉弱),14.600000381469727,2026-05-28 00:00:00,2889.TW,國票金,False,False,0
True,1,-0.37500063578287757,-0.3250001271565755,True,False,賣出 (動能轉弱),40.599998474121094,2026-05-28 00:00:00,2945.TW,三商家購,False,False,0
True,1,-0.23333263397216797,0.10833390553792314,True,False,賣出 (動能轉弱),25.700000762939453,2026-05-28 00:00:00,3097.TWO,拍檔,True,False,1
True,1,-0.29166730244954425,-0.2583338419596354,True,False,賣出 (動能轉弱),33.29999923706055,2026-05-28 00:00:00,3118.TWO,進階,False,False,0
True,1,-0.25,-0.08333333333333333,True,False,賣出 (動能轉弱),221.0,2026-05-28 00:00:00,3130.TW,一零四,False,False,0
True,1,0.20833460489908853,0.0750007629394531,True,False,買入 (動能增強),47.95000076293945,2026-05-28 00:00:00,3290.TWO,東浦,True,True,5
True,1,-1.06666628519694,-1.016665776570638,True,False,賣出 (動能轉弱),65.0999984741211,2026-05-28 00:00:00,3332.TWO,幸康,False,False,0
True,1,-0.016666730244954433,0.024999936421712245,True,False,賣出 (動能轉弱),16.649999618530273,2026-05-28 00:00:00,3373.TWO,熱映,False,False,0
True,1,-0.19999980926513672,-0.12499968210856119,True,False,賣出 (動能轉弱),21.649999618530273,2026-05-28 00:00:00,3489.TWO,森寶,False,False,0
