is_squeezed,energy_level,momentum,prev_momentum,squeeze_on,fired,Signal,Close,timestamp,ma20,ma20_slope,ma20_converging,close_above_ma20,volume_expansion_ratio,volume_expansion,rs_ratio,rs_index,rs_ema20,rs_ema60,rs_slope_1d,rs_slope_5d,rs_slope_20d,rs_slope,rs_above_ema20,rs_above_ema60,rs_ema20_above_ema60,rs_new_high_60,rs_new_high_120,rs_rising_10,rs_percentile_60,rs_high_price_not_high,price_dist_to_high_60,rs_signal,ticker,name,ranking_score,ranking_score_version,feature_schema_version,feature_schema_date,rs_component_score,experimental_score,shadow_score_ma20,shadow_score_rs,composite_score,composite_score_v2,score_version,rank_position_v1,ranking_percentile_v1,rank_position,ranking_percentile,rank_position_v2,ranking_percentile_v2,benchmark_symbol,benchmark_source,benchmark_period,benchmark_last_date,scan_id,has_houyi,has_whale
True,0,-0.8083337148030598,-0.7833334604899088,True,False,賣出 (動能轉弱),48.29999923706055,2026-09-15 00:00:00,49.0100004196167,-0.11000003814697124,False,False,0.44740744228601487,False,0.001061270484906541,37.64422995805817,0.0010697880204611327,0.0011577603297064371,-0.08373919708178912,-1.3680074022051847,-8.159207676116187,-0.08373919708178912,False,False,False,False,False,True,0.11218867583635296,False,-0.1950000127156576,中性,8097.TWO,常珵,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,675,0.0664819944598338,675,0.0664819944598338,678,0.062326869806094184,^TWII,yfinance,2y,2026-09-15,scan_20260915_153554,False,False
True,1,-0.12499999999999999,0.08333333333333333,True,False,賣出 (動能轉弱),23.200000762939453,2026-09-15 00:00:00,23.622500038146974,-0.05749998092651154,True,False,0.6188352820861573,False,0.0005097614171518421,34.84112234436512,0.0005132523489128585,0.000538361098304373,-0.07154445567164602,-0.9665186135533688,-4.1322337109317875,-0.07154445567164602,False,False,False,False,False,False,0.09127016667262543,False,-0.16111012946793057,中性,6229.TWO,研通,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,574,0.20637119113573407,574,0.20637119113573407,581,0.19667590027700832,^TWII,yfinance,2y,2026-09-15,scan_20260915_153554,False,False
True,3,0.0,0.0,True,False,賣出 (動能轉弱),3.2699999809265137,2026-09-14 00:00:00,3.2699999809265137,0.0,False,False,1.0,False,7.130005098604291e-05,35.65015708049886,7.10018014145006e-05,7.547476285614117e-05,0.04423631368486447,-0.7241241898827133,-3.34059781912589,0.04423631368486447,True,False,False,False,False,True,0.17239526654599163,False,0.0,中性,4804.TWO,大略-KY,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,493,0.3185595567867036,493,0.3185595567867036,508,0.29778393351800553,^TWII,yfinance,2y,2026-09-15,scan_20260915_153554,False,False
True,0,-6.5927480061848955,-6.2513783772786455,True,False,賣出 (動能轉弱),130.0,2026-09-15 00:00:00,137.97795486450195,-0.6616554260253906,False,False,0.3553260524652458,False,0.0028564216401061513,49.617736131702664,0.002970999976867952,0.0030625071351594543,-0.4043121525997617,-1.9284625890911622,-5.022086652489522,-0.4043121525997617,False,False,False,False,False,False,0.24892573000659649,False,-0.17774397479401083,中性,6753.TW,龍德造船,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,203,0.7202216066481995,203,0.7202216066481995,216,0.7022160664819944,^TWII,yfinance,2y,2026-09-15,scan_20260915_153554,True,False
True,1,7.333333333333333,8.5,True,False,觀望 (動能減弱),537.0,2026-09-15 00:00:00,530.1,-0.7999999999999545,False,True,0.7119550033296043,False,0.01179921862105387,98.13558423848107,0.011532351349231158,0.011404255186910938,0.2441816477592118,0.014374951428508531,-1.3261485220171343,0.2441816477592118,True,True,True,False,False,True,0.5113881718319613,False,-0.09899328859060408,偏強 (RS上升),5434.TW,崇越,0,v1,phase6a,2026-07-12,2,2,1,2,0,2,v1,532,0.26454293628808867,532,0.26454293628808867,116,0.8407202216066482,^TWII,yfinance,2y,2026-09-15,scan_20260915_153554,False,False
True,1,0.591666539510091,0.5249996185302733,True,False,買入 (動能增強),30.600000381469727,2026-09-15 00:00:00,30.535000228881835,-0.019999980926513672,True,True,0.5971151062093654,False,0.0006723577175145124,63.98596137858316,0.0006673702484798849,0.0006812071480409827,0.07872842149174719,0.3351520551466258,-4.101937966808256,0.07872842149174719,True,False,False,False,False,True,0.33960763886886286,False,-0.058461526724008395,偏強 (RS上升),9960.TWO,邁達康,5,v1,phase6a,2026-07-12,1,6,6,6,5,6,v1,1,1.0,1,1.0,1,1.0,^TWII,yfinance,2y,2026-09-15,scan_20260915_153554,True,True
True,0,-0.0666669209798177,0.01666577657063801,True,False,賣出 (動能轉弱),51.5,2026-09-15 00:00:00,51.23500003814697,0.06499996185302592,False,True,0.6500209651977716,False,0.001131582418965129,37.79332682614529,0.001110821411214713,0.001138838652829949,0.19712233358273323,-0.3338631565081185,-1.2584215719323888,0.19712233358273323,True,False,False,False,False,True,0.3724627228547606,False,-0.005791491148245287,中性,4175.TWO,杏一,0,v1,phase6a,2026-07-12,0,0,2,0,0,0,v1,469,0.3518005540166205,469,0.3518005540166205,485,0.3296398891966759,^TWII,yfinance,2y,2026-09-15,scan_20260915_153554,False,False
True,0,-0.5166667302449544,-0.20833365122477213,True,False,賣出 (動能轉弱),27.700000762939453,2026-09-15 00:00:00,29.23499984741211,-0.0724999427795403,False,False,1.913753321505027,True,0.0006086375508478243,40.1521501740865,0.0006281815619745107,0.000621036094717301,-0.32642614882850696,-0.5087730217071207,1.0358011022445046,-0.32642614882850696,False,False,True,False,False,False,0.6219058968727254,False,-0.06576724724043959,中性,1439.TW,雋揚,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,252,0.6523545706371191,252,0.6523545706371191,285,0.6066481994459834,^TWII,yfinance,2y,2026-09-15,scan_20260915_153554,False,False
True,1,0.6666666666666667,0.7499999999999999,True,False,觀望 (動能減弱),118.0,2026-09-15 00:00:00,121.725,-0.30000000000001137,False,False,1.23380349487026,False,0.0025927519502501988,51.3176904953987,0.002684276029531769,0.00294022882726305,-0.35762564809810327,-1.2733803210907557,-11.758518984340306,-0.35762564809810327,False,False,False,False,False,True,0.037576654327417996,False,-0.3604336043360433,中性,2236.TW,百達-KY,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,316,0.5637119113573407,316,0.5637119113573407,341,0.5290858725761773,^TWII,yfinance,2y,2026-09-15,scan_20260915_153554,False,False
True,1,-0.35000069936116535,-0.25000063578287757,True,False,賣出 (動能轉弱),26.25,2026-09-15 00:00:00,26.23499994277954,0.044999980926515804,False,True,0.9321560636933062,False,0.0005767774465598959,23.37731261551859,0.0005708289510959183,0.0005959983781010898,0.10981310933628752,-0.6268333186376651,-4.171087979200506,0.10981310933628752,True,False,False,False,False,True,0.20651182343777166,False,-0.06082292366852393,中性,1475.TW,業旺,0,v1,phase6a,2026-07-12,0,0,2,0,0,0,v1,263,0.6371191135734072,263,0.6371191135734072,296,0.5914127423822715,^TWII,yfinance,2y,2026-09-15,scan_20260915_153554,False,False
True,2,-0.013333717981974283,-0.003333648045857747,True,False,賣出 (動能轉弱),7.989999771118164,2026-09-15 00:00:00,8.024000096321107,-0.0015000343322739695,False,False,0.5228951118467872,False,0.00017556006346665476,34.389174252087045,0.00017433194473024012,0.00018049397928084204,0.07420991719131464,-0.4299242598921005,-3.0167634022178036,0.07420991719131464,True,False,False,False,False,True,0.22384833535352225,False,-0.04511443757284339,中性,1806.TW,冠軍,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,296,0.5914127423822715,296,0.5914127423822715,324,0.5526315789473685,^TWII,yfinance,2y,2026-09-15,scan_20260915_153554,False,False
True,1,-0.37500031789143873,-0.18333371480305988,True,False,賣出 (動能轉弱),30.350000381469727,2026-09-15 00:00:00,30.905000114440917,-0.032499980926516514,True,False,0.8286445860505971,False,0.0006668645989758467,31.176199301722164,0.0006713173937701405,0.0007206586307209937,-0.06977149947239303,-1.1432984093438625,-4.631482241194496,-0.06977149947239303,False,False,False,False,False,True,0.11191673948622638,False,-0.14280087869673275,中性,6835.TW,圓裕,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,632,0.1260387811634349,632,0.1260387811634349,638,0.11772853185595568,^TWII,yfinance,2y,2026-09-15,scan_20260915_153554,False,False
True,1,-0.1333333651224772,-0.050000031789143876,True,False,賣出 (動能轉弱),15.699999809265137,2026-09-15 00:00:00,15.90499997138977,0.0049999713897701525,False,False,0.5581264716544253,False,0.00034496784003728757,35.653941744850414,0.0003462521861050655,0.000362912480513352,-0.03902980609656881,-0.6030435815907009,-4.801794421800897,-0.03902980609656881,False,False,False,False,False,True,0.1387561464747407,False,-0.05421690069412555,中性,3164.TW,景岳,0,v1,phase6a,2026-07-12,0,0,1,0,0,0,v1,407,0.4376731301939058,407,0.4376731301939058,427,0.4099722991689751,^TWII,yfinance,2y,2026-09-15,scan_20260915_153554,False,False
