is_squeezed,energy_level,momentum,prev_momentum,squeeze_on,fired,Signal,Close,timestamp,ticker,name,has_houyi,has_whale,composite_score
True,3,0.0,0.0,True,False,賣出 (動能轉弱),3.2699999809265137,2026-06-05 00:00:00,4804.TWO,大略-KY,False,False,0
True,3,0.05833307902018229,0.041666507720947266,True,False,買入 (動能增強),11.0,2026-06-08 00:00:00,5863.TWO,瑞興銀,False,False,2
True,3,0.01666831970214843,-0.008331934611002609,True,False,買入 (動能增強),34.900001525878906,2026-06-08 00:00:00,6593.TWO,台灣銘板,False,False,2
True,3,-0.9166704813639321,-0.9500033060709635,True,False,觀察 (跌勢收斂),67.69999694824219,2026-06-08 00:00:00,6738.TWO,鼎��,False,False,1
True,3,0.016666094462076814,0.10833263397216795,True,False,觀望 (動能減弱),31.5,2026-06-08 00:00:00,6911.TWO,群運,False,False,0
True,3,0.01666514078776042,0.06666564941406249,True,False,觀望 (動能減弱),65.0999984741211,2026-06-08 00:00:00,8359.TWO,錢櫃,True,False,1
True,2,-0.10833295186360677,-0.008332888285319015,True,False,賣出 (動能轉弱),26.200000762939453,2026-06-08 00:00:00,1732.TW,毛寶,False,False,0
True,2,0.4499998092651367,0.4583330154418945,True,False,觀望 (動能減弱),26.200000762939453,2026-06-08 00:00:00,3097.TWO,拍檔,True,True,3
True,2,0.266666571299235,0.2749999364217122,True,False,觀望 (動能減弱),14.899999618530273,2026-06-08 00:00:00,3499.TWO,環天科,False,False,0
True,2,0.05833323796590169,0.09166653951009116,True,False,觀望 (動能減弱),10.850000381469727,2026-06-08 00:00:00,3672.TWO,康聯訊,False,False,0
True,2,0.041666507720947266,6.938893903907228e-18,True,False,買入 (動能增強),15.899999618530273,2026-06-08 00:00:00,4502.TWO,健信,False,True,4
True,2,0.5833333333333333,0.25,True,False,買入 (動能增強),117.0,2026-06-08 00:00:00,4565.TWO,宏偉,False,False,2
True,2,-0.31666692097981775,-0.5,True,False,觀察 (跌勢收斂),72.0,2026-06-08 00:00:00,4570.TWO,傑生,False,False,1
True,2,-0.15000057220458984,-0.10833358764648436,True,False,賣出 (動能轉弱),26.799999237060547,2026-06-08 00:00:00,5487.TWO,通泰,False,False,0
True,2,0.24166679382324216,0.24166679382324216,True,False,觀望 (動能減弱),30.450000762939453,2026-06-08 00:00:00,5523.TWO,豐謙,False,True,2
True,2,-0.8999996185302734,-0.5166657765706381,True,False,賣出 (動能轉弱),52.5,2026-06-08 00:00:00,6035.TWO,悠遊卡,False,False,0
True,2,0.19166660308837888,0.1916669209798177,True,False,觀望 (動能減弱),18.0,2026-06-08 00:00:00,6158.TWO,禾昌,False,False,0
True,2,-0.06833338737487793,-0.056666692097981766,True,False,賣出 (動能轉弱),6.039999961853027,2026-06-08 00:00:00,6264.TWO,富裔,False,False,0
True,2,-0.20833333333333331,-0.4166666666666667,True,False,觀察 (跌勢收斂),20.5,2026-06-08 00:00:00,6659.TWO,天明製藥,False,False,1
True,2,0.15833377838134766,0.05000050862630208,True,False,買入 (動能增強),19.649999618530273,2026-06-08 00:00:00,6848.TWO,拉法醫,False,False,2
True,2,-0.5666675567626953,-0.3666680653889974,True,False,賣出 (動能轉弱),63.0,2026-06-08 00:00:00,6926.TWO,聖安生醫,False,False,0
True,2,-0.12499984105428058,-0.11666663487752277,True,False,賣出 (動能轉弱),13.050000190734863,2026-06-08 00:00:00,7566.TWO,亞果遊艇,False,False,0
True,2,-0.7249991099039713,-0.45833269755045575,True,False,賣出 (動能轉弱),39.0,2026-06-08 00:00:00,7719.TWO,碳基,True,False,1
True,2,-0.19166628519694007,-0.18333244323730466,True,False,賣出 (動能轉弱),40.54999923706055,2026-06-08 00:00:00,7761.TWO,三大未來,True,False,1
True,2,0.48333326975504554,0.4583333333333333,True,False,買入 (動能增強),29.75,2026-06-08 00:00:00,7781.TWO,昕力資*,False,False,2
True,2,0.1333325703938802,0.29166539510091144,True,False,觀望 (動能減弱),36.20000076293945,2026-06-08 00:00:00,7876.TWO,鼎晉生技,False,False,0
True,2,0.0666669209798177,-0.008333206176757816,True,False,買入 (動能增強),10.25,2026-06-08 00:00:00,8329.TWO,台視,False,True,4
True,2,-0.10833326975504556,-0.1416667302449544,True,False,觀察 (跌勢收斂),15.800000190734863,2026-06-08 00:00:00,8450.TWO,霹靂,False,False,1
True,2,0.10000022252400716,0.09166669845581055,True,False,買入 (動能增強),12.550000190734863,2026-06-08 00:00:00,9912.TW,偉聯,False,True,4
True,2,-0.01666688919067382,0.01666657129923503,True,False,賣出 (動能轉弱),14.0,2026-06-08 00:00:00,9919.TW,康那香,False,False,0
True,2,-0.11666679382324219,-0.07499980926513672,True,False,賣出 (動能轉弱),16.799999237060547,2026-06-08 00:00:00,9944.TW,新麗,False,False,0
True,1,0.16666666666666666,0.08333333333333333,True,False,買入 (動能增強),148.0,2026-06-08 00:00:00,1232.TW,大統益,False,False,2
True,1,-0.4416669209798177,-0.6250003178914387,True,False,觀察 (跌勢收斂),23.899999618530273,2026-06-08 00:00:00,1260.TWO,富味鄉,True,False,2
True,1,-0.41666666666666674,-0.38333320617675787,True,False,賣出 (動能轉弱),27.299999237060547,2026-06-08 00:00:00,1293.TWO,利統,False,False,0
True,1,-0.3250001271565755,-0.2083336512247721,True,False,賣出 (動能轉弱),26.350000381469727,2026-06-08 00:00:00,1325.TW,恆大,False,False,0
True,1,0.03333330154418946,0.0366665522257487,True,False,觀望 (動能減弱),9.390000343322754,2026-06-08 00:00:00,1413.TW,宏洲,False,False,0
True,1,0.04166682561238606,-0.008333206176757812,True,False,買入 (動能增強),11.850000381469727,2026-06-08 00:00:00,1468.TW,昶和,False,False,2
True,1,1.1333325703938801,1.2333335876464844,True,False,觀望 (動能減弱),89.0999984741211,2026-06-08 00:00:00,1472.TW,三洋實業,False,False,0
True,1,0.016666650772094727,-0.0066667397816975935,True,False,買入 (動能增強),6.809999942779541,2026-06-08 00:00:00,1512.TW,瑞利,False,False,2
True,1,0.3333336512247721,0.29166666666666663,True,False,買入 (動能增強),19.700000762939453,2026-06-08 00:00:00,1584.TWO,精剛,False,False,2
True,1,0.22499974568684894,0.14999961853027344,True,False,買入 (動能增強),31.700000762939453,2026-06-08 00:00:00,1593.TWO,祺驊,True,False,3
True,1,-0.3883333206176758,-0.5133333206176758,True,False,觀察 (跌勢收斂),9.569999694824219,2026-06-08 00:00:00,1594.TWO,日高,False,False,1
True,1,0.15000025431315103,0.1416667302449544,True,False,買入 (動能增強),31.600000381469727,2026-06-08 00:00:00,1737.TW,臺鹽,False,True,4
True,1,-0.5999991099039713,-0.7499993642171224,True,False,觀察 (跌勢收斂),60.79999923706055,2026-06-08 00:00:00,1760.TW,寶齡富錦,False,False,1
True,1,0.5166651407877604,0.6666653951009115,True,False,觀望 (動能減弱),71.19999694824219,2026-06-08 00:00:00,1777.TWO,生泰,False,False,0
True,1,0.1416667302449544,0.08333333333333334,True,False,買入 (動能增強),13.75,2026-06-08 00:00:00,2023.TW,燁輝,False,False,2
True,1,0.025000254313151036,0.07500044504801431,True,False,觀望 (動能減弱),25.0,2026-06-08 00:00:00,2063.TWO,世鎧,False,False,0
True,1,0.05000050862630209,0.04166698455810547,True,False,買入 (動能增強),17.899999618530273,2026-06-08 00:00:00,2102.TW,泰豐,False,False,2
True,1,0.600001017252604,0.8500010172526041,True,False,觀望 (動能減弱),45.0,2026-06-08 00:00:00,2634.TW,漢翔,False,False,0
True,1,-0.3666648864746094,-0.23333104451497394,True,False,賣出 (動能轉弱),65.80000305175781,2026-06-08 00:00:00,2643.TWO,捷迅,False,False,0
True,1,0.33333349227905273,0.25,True,False,買入 (動能增強),12.850000381469727,2026-06-08 00:00:00,2702.TW,華園,False,False,2
True,1,-0.3333333333333333,-0.46666717529296875,True,False,觀察 (跌勢收斂),67.0,2026-06-08 00:00:00,2758.TWO,路易莎咖啡,False,False,1
True,1,0.10833358764648438,0.08333333333333334,True,False,買入 (動能增強),33.650001525878906,2026-06-08 00:00:00,3118.TWO,進階,False,True,4
True,1,-0.41666666666666663,-0.6666666666666665,True,False,觀察 (跌勢收斂),221.5,2026-06-08 00:00:00,3130.TW,一零四,False,False,1
True,1,-1.9166653951009114,-1.3666661580403645,True,False,賣出 (動能轉弱),82.0,2026-06-08 00:00:00,3162.TWO,精確,False,False,0
True,1,-0.10833326975504556,-0.03333346048990885,True,False,賣出 (動能轉弱),16.600000381469727,2026-06-08 00:00:00,3373.TWO,熱映,False,False,0
True,1,0.3083332379659016,0.3416665395100911,True,False,觀望 (動能減弱),13.649999618530273,2026-06-08 00:00:00,3419.TW,譁裕,False,False,0
True,1,0.00833352406819661,-0.05833339691162111,True,False,買入 (動能增強),22.0,2026-06-08 00:00:00,3489.TWO,森寶,True,False,3
True,1,-0.3416665395100911,-0.15833314259847006,True,False,賣出 (動能轉弱),18.700000762939453,2026-06-08 00:00:00,3508.TWO,位速,False,False,0
True,1,0.2666670481363932,0.2833334604899088,True,False,觀望 (動能減弱),20.450000762939453,2026-06-08 00:00:00,3512.TWO,皇龍,False,False,0
True,1,0.20833365122477213,0.2083336512247721,True,False,買入 (動能增強),23.549999237060547,2026-06-08 00:00:00,3531.TWO,先益,False,False,2
True,1,3.7833340962727857,2.7333348592122393,True,False,買入 (動能增強),99.0,2026-06-08 00:00:00,3548.TWO,兆利,False,False,2
