is_squeezed,energy_level,momentum,prev_momentum,squeeze_on,fired,Signal,Close,timestamp,ma20,ma20_slope,ma20_converging,close_above_ma20,volume_expansion_ratio,volume_expansion,rs_ratio,rs_index,rs_ema20,rs_ema60,rs_slope_1d,rs_slope_5d,rs_slope_20d,rs_slope,rs_above_ema20,rs_above_ema60,rs_ema20_above_ema60,rs_new_high_60,rs_new_high_120,rs_rising_10,rs_percentile_60,rs_high_price_not_high,price_dist_to_high_60,rs_signal,ticker,name,ranking_score,ranking_score_version,feature_schema_version,feature_schema_date,rs_component_score,experimental_score,shadow_score_ma20,shadow_score_rs,composite_score,composite_score_v2,score_version,rank_position_v1,ranking_percentile_v1,rank_position,ranking_percentile,rank_position_v2,ranking_percentile_v2,benchmark_symbol,benchmark_source,benchmark_period,benchmark_last_date,scan_id,has_houyi,has_whale
True,0,-1.3333333333333333,-1.1666666666666665,True,False,賣出 (動能轉弱),107.5,2026-09-17 00:00:00,108.1,0.0,False,False,1.5531068832090402,True,0.0023224161769789145,47.33043191678857,0.002333683187233866,0.0023830786529843227,-0.05079518310512343,0.15926311867247023,-0.7076083377635767,-0.05079518310512343,False,False,False,False,False,False,0.37733478340468046,False,-0.022727272727272707,中性,6728.TWO,上洋,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,546,0.1321656050955414,546,0.1321656050955414,557,0.11464968152866242,^TWII,yfinance,2y,2026-09-17,scan_20260917_153651,False,False
True,3,-0.03333322207132975,-0.036666552225748696,True,False,觀察 (跌勢收斂),7.070000171661377,2026-09-17 00:00:00,7.092500042915344,-0.0009999990463258612,True,False,0.9959327094991113,False,0.00015273937460381475,20.552353615755724,0.00015425209028075166,0.0001637740934361475,-0.10312276686174071,-0.11553748563852828,-4.10996335164977,-0.10312276686174071,False,False,False,False,False,False,0.10005595734479784,False,-0.11403506832544652,中性,3494.TW,誠研,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,155,0.7547770700636943,155,0.7547770700636943,186,0.7054140127388535,^TWII,yfinance,2y,2026-09-17,scan_20260917_153651,False,False
True,0,-24.666666666666664,-17.5,True,False,賣出 (動能轉弱),686.0,2026-09-17 00:00:00,705.55,-1.4500000000000455,True,False,0.9336526761672764,False,0.014820255789837538,122.25039121753149,0.015359409186333604,0.016036618253599602,-0.3681395438046797,-1.5228908144158004,-8.0607245374671,-0.3681395438046797,False,False,False,False,False,False,0.0,False,-0.17249698431845595,中性,6944.TW,兆聯實業,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,570,0.09394904458598727,570,0.09394904458598727,577,0.08280254777070063,^TWII,yfinance,2y,2026-09-17,scan_20260917_153651,False,False
True,0,-7.5,-3.8333333333333335,True,False,賣出 (動能轉弱),130.0,2026-09-17 00:00:00,138.125,-0.4749999999999943,True,False,0.33557685687565947,False,0.002808503283788455,155.44994846335783,0.0029828017631220627,0.003132426694367071,-0.6113394744913792,-2.493170265789979,-6.183737196985528,-0.6113394744913792,False,False,False,False,False,False,0.0,False,-0.3856793595942678,中性,8043.TWO,蜜望實,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,587,0.06687898089171974,587,0.06687898089171974,592,0.0589171974522293,^TWII,yfinance,2y,2026-09-17,scan_20260917_153651,False,False
True,0,-1.3250001271565752,-1.4666665395100908,True,False,觀察 (跌勢收斂),47.5,2026-09-17 00:00:00,46.10999984741211,0.052499961853030186,False,True,4.228461314932086,True,0.0010261838921534739,33.91231214282317,0.0010052879178985938,0.0010699391168721359,0.2192804109070856,-0.6613929283523445,-7.052596699960811,0.2192804109070856,True,False,False,False,False,True,0.15222591682286904,False,-0.26356589147286824,中性,6684.TWO,安格,1,v1,phase6a,2026-07-12,0,1,3,1,1,1,v1,226,0.64171974522293,226,0.64171974522293,242,0.6162420382165605,^TWII,yfinance,2y,2026-09-17,scan_20260917_153651,False,False
True,0,-0.41666539510091144,-0.2666664123535156,True,False,賣出 (動能轉弱),73.9000015258789,2026-09-17 00:00:00,74.39000015258789,-0.004999923706051845,True,False,0.2839123116546004,False,0.0015965261304415595,41.28296631479882,0.0016116675311891682,0.0016261514911899658,-0.09879562570260791,-0.22212163048168643,-2.0747026110508826,-0.09879562570260791,False,False,False,False,False,False,0.43761407154994963,False,-0.018592316987246504,中性,1777.TWO,生泰,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,317,0.4968152866242038,317,0.4968152866242038,371,0.410828025477707,^TWII,yfinance,2y,2026-09-17,scan_20260917_153651,False,False
True,1,-0.03333346048990886,3.469446951953614e-18,True,False,賣出 (動能轉弱),11.649999618530273,2026-09-17 00:00:00,11.909999990463257,0.0,False,False,0.8203266995446127,False,0.00025168509372905016,29.044104815541864,0.0002578883055829414,0.00026043080810698885,-0.25255915837607557,-0.324622766910343,-1.911428134005555,-0.25255915837607557,False,False,False,False,False,False,0.4648690751448617,False,-0.1370370652940538,中性,5516.TWO,雙喜,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,193,0.6942675159235668,193,0.6942675159235668,215,0.6592356687898089,^TWII,yfinance,2y,2026-09-17,scan_20260917_153651,True,False
True,0,-1.5833320617675781,-1.0499992370605469,True,False,賣出 (動能轉弱),83.5,2026-09-17 00:00:00,82.3349998474121,0.17499999999999716,False,True,1.2255804643387773,False,0.0018039232630487384,27.637430042437103,0.00179483022795713,0.0019796124973086005,0.05335726404140928,-0.4962105378092163,-5.161128033888341,0.05335726404140928,True,False,False,False,False,True,0.06834579733842559,False,-0.3266129032258065,中性,8054.TWO,安國,0,v1,phase6a,2026-07-12,0,0,2,0,0,0,v1,590,0.06210191082802548,590,0.06210191082802548,594,0.05573248407643312,^TWII,yfinance,2y,2026-09-17,scan_20260917_153651,False,False
True,0,-1.9250005086263018,-1.4416669209798174,True,False,賣出 (動能轉弱),37.29999923706055,2026-09-17 00:00:00,38.10749988555908,-0.032500076293949576,False,False,0.8159678857610508,False,0.0008058243872507031,87.97164950508918,0.0008243359471254992,0.0008750473819694576,-0.2358249699261128,-1.4571902116352176,-5.699544128044442,-0.2358249699261128,False,False,False,False,False,False,0.13806922310423567,False,-0.3224803059310519,中性,1809.TW,中釉,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,320,0.49203821656050956,320,0.49203821656050956,374,0.40605095541401276,^TWII,yfinance,2y,2026-09-17,scan_20260917_153651,False,False
True,0,-2.6833343505859375,-1.9333343505859373,True,False,賣出 (動能轉弱),97.5999984741211,2026-09-17 00:00:00,99.35000038146973,-0.04500007629394531,False,False,1.1972463359520633,False,0.002108537817017825,21.766977923628417,0.002149688847313517,0.00230324077734547,-0.20109777644823357,-0.8815568082620073,-3.742305022799153,-0.20109777644823357,False,False,False,False,False,False,0.048233713575357065,False,-0.17288136886338057,中性,6462.TWO,神盾,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,523,0.16878980891719744,523,0.16878980891719744,539,0.14331210191082802,^TWII,yfinance,2y,2026-09-17,scan_20260917_153651,False,False
