is_squeezed,energy_level,momentum,prev_momentum,squeeze_on,fired,Signal,Close,timestamp,ticker,name,has_houyi,has_whale,composite_score
True,3,0.0,0.0,True,False,賣出 (動能轉弱),3.2699999809265137,2026-06-24 00:00:00,4804.TWO,大略-KY,False,False,0
True,3,-0.04166698455810547,-0.04166666666666666,True,False,賣出 (動能轉弱),30.399999618530273,2026-06-25 00:00:00,5523.TWO,豐謙,False,False,0
True,3,-0.011666615804036457,-0.01999998092651367,True,False,觀察 (跌勢收斂),6.099999904632568,2026-06-25 00:00:00,6264.TWO,富裔,False,False,1
True,3,-0.1916669209798177,-0.05000019073486328,True,False,賣出 (動能轉弱),30.350000381469727,2026-06-25 00:00:00,6595.TWO,光禹國際,False,False,0
True,3,0.10000006357828777,0.2000001271565755,True,False,觀望 (動能減弱),20.350000381469727,2026-06-25 00:00:00,6659.TWO,天明製藥,False,False,0
True,3,-0.04999669392903647,-0.016663869222005214,True,False,賣出 (動能轉弱),64.9000015258789,2026-06-25 00:00:00,8359.TWO,錢櫃,False,False,0
True,2,-0.1333325703938802,-0.10833295186360678,True,False,賣出 (動能轉弱),37.650001525878906,2026-06-25 00:00:00,2942.TWO,京站,False,False,0
True,2,-0.13333352406819662,-0.14166704813639322,True,False,觀察 (跌勢收斂),16.149999618530273,2026-06-25 00:00:00,3164.TW,景岳,False,False,1
True,2,1.3499997456868489,1.0166664123535156,True,False,買入 (動能增強),90.0,2026-06-25 00:00:00,3473.TWO,智通聯網,False,False,2
True,2,-0.0016663869222005197,-0.009999752044677734,True,False,觀察 (跌勢收斂),8.020000457763672,2026-06-25 00:00:00,3494.TW,誠研,False,False,1
True,2,-0.008333206176757806,0.00833352406819662,True,False,賣出 (動能轉弱),29.899999618530273,2026-06-25 00:00:00,4111.TWO,濟生,False,False,0
True,2,0.44796435038248694,0.40681266784667963,True,False,買入 (動能增強),30.0,2026-06-25 00:00:00,4153.TWO,鈺緯,False,False,2
True,2,0.10833311080932617,0.10999981562296549,True,False,觀望 (動能減弱),10.25,2026-06-25 00:00:00,4186.TWO,尖端醫,False,False,0
True,2,0.3333333333333333,0.3249998092651367,True,False,買入 (動能增強),17.0,2026-06-25 00:00:00,4431.TWO,敏成健康,False,False,2
True,2,-0.07499965031941731,-0.04999971389770508,True,False,賣出 (動能轉弱),15.75,2026-06-25 00:00:00,4502.TWO,健信,False,False,0
True,2,0.07500004768371582,0.08166662851969402,True,False,觀望 (動能減弱),8.0,2026-06-25 00:00:00,4559.TWO,久裕興,False,True,2
True,2,0.13333368301391602,0.15833361943562826,True,False,觀望 (動能減弱),12.100000381469727,2026-06-25 00:00:00,5324.TWO,士開,False,False,0
True,2,-0.30833339691162104,-0.3916670481363932,True,False,觀察 (跌勢收斂),29.600000381469727,2026-06-25 00:00:00,5543.TWO,桓鼎-KY,False,False,1
True,2,0.13333368301391602,0.15833361943562826,True,False,觀望 (動能減弱),11.199999809265137,2026-06-25 00:00:00,5863.TWO,瑞興銀,False,False,0
True,2,-0.049999872843424456,0.03333346048990887,True,False,賣出 (動能轉弱),52.0,2026-06-25 00:00:00,6035.TWO,悠遊卡,False,False,0
True,2,0.05833339691162109,0.016666730244954422,True,False,買入 (動能增強),14.75,2026-06-25 00:00:00,6144.TWO,得利影,False,False,2
True,2,0.24166647593180335,0.11666647593180338,True,False,買入 (動能增強),20.950000762939453,2026-06-25 00:00:00,6222.TWO,立軒,False,True,4
True,2,-0.18333307902018228,-0.0666669209798177,True,False,賣出 (動能轉弱),77.4000015258789,2026-06-25 00:00:00,6464.TW,台數科,False,False,0
True,2,0.2916669845581054,0.6166667938232422,True,False,觀望 (動能減弱),27.100000381469727,2026-06-25 00:00:00,6610.TWO,安成生技,True,False,1
True,2,-0.7333335876464843,-1.1333332061767578,True,False,觀察 (跌勢收斂),33.5,2026-06-25 00:00:00,6707.TWO,富基電通,True,False,2
True,2,-0.7000013987223306,-1.1500015258789062,True,False,觀察 (跌勢收斂),38.75,2026-06-25 00:00:00,6723.TWO,傑智環境,True,False,2
